title,company,location,job_url,description,date_posted,job_type,is_remote,salary_min,salary_max,interval
"Director, Software Development, Alexa Connections",Amazon.com,"Sunnyvale, CA, US",https://www.indeed.com/viewjob?jk=32978b66a18f45f2,"**DESCRIPTION**
---------------


Come help us build the worlds most personal and proactive AI assistant with Alexa\+. With over 600 million Alexa devices now out in the world, the latest advancements in generative AI have unlocked new possibilities—enabling us to reimagine the personal communication experience in our pursuit of making customers' lives better and easier every day.  

  

Our vision at Alexa Connections is to build the most trusted AI assistant that helps our customers gets things done and creates moments of joy. We build delightful Communication Experiences for connecting within customers household (Announcements, Drop\-In's), with their community (Video Calling, Phone Number calling, Emailing, Texting, Sharing) and with AI for improved productivity (Calendar/Task extraction). We also build real time multi\-modal AI primitives that help serve customers across Amazon portfolio of devices that include Alexa, FireTV, Ring etc. Generative AI is deeply embedded in our product development life cycle across all our experiences and primitives.
  

  

If you’re passionate about building magical experiences for customers, while solving complex technical problems, then this role is for you. You will operate at the intersection of large language models, real time communications, voice and graphical user interfaces, and mixed reality to deliver delightful experiences for end customers.  

  

Come join us to invent the future of how billion's of customers will connect with and through their virtual AI assistants.  

  

Key job responsibilities  

As the Director of Software Development, you will be responsible for leading a large yet scrappy team that invents and simplifies daily. Your team will build the delightful consumer facing UX, Alexa's communication systems, interface with third party telecom infra and optimize Alexa's LLM architecture to help Connections achieve its vision. You will coordinate the implementation efforts between internal and external partners. You will make appropriate trade offs to optimize time\-to\-market with long term tech evolution. You will optimize your organization to maximize the value for our customers. You will clearly communicate strategy, optimize roles \& responsibilities, and achieve desired outcomes. You will influence the forward looking strategy for Alexa\+, our portfolio of devices and services. You will be an integral part of Alexa's Executive team.
  

  

About the team  

Alexa Connections is a highly distributed team across six Amazon approved sites. We have industry experts in real time communications, computer vision, media processing, consumer facing UX. We imbibe Amazon's Leadership Principles, hold each other accountable and have lots of fun while building a product billions of our users love. You will constantly help us foster a culture where everyone can do their best work.


**BASIC QUALIFICATIONS**
------------------------

* 10\+ years of software development leadership experience scaling large engineering and/or science organizations to deliver ambitious business goals
* Track record of leveraging data to build cloud and/or edge based AI models, prompt engineering and tuning GenAI LLMs
* Experience communicating with senior business, product, design and engineering executives; inspiring teams on a delightful technical strategy
* Strong people development track record managing teams of Software Development Managers and Principal Engineers
* Experience in building delightful UX experiences, cloud services, SDKs and Agentic AI workflows.
* Master's in Computer Science or related field

**PREFERRED QUALIFICATIONS**
----------------------------

* Deep knowledge of real time communications and collaboration, networking, computer vision, multi\-modal AI technologies
* Experience with global telecommunications infrastructure and carrier relationships
* Understanding of global data and telecom regulations and compliance
* PhD in Computer Science or related field

  

Amazon is an equal opportunity employer and does not discriminate on the basis of protected veteran status, disability, or other legally protected status.  

  

Los Angeles County applicants: Job duties for this position include: work safely and cooperatively with other employees, supervisors, and staff; adhere to standards of excellence despite stressful conditions; communicate effectively and respectfully with employees, supervisors, and staff to ensure exceptional customer service; and follow all federal, state, and local laws and Company policies. Criminal history may have a direct, adverse, and negative relationship with some of the material job duties of this position. These include the duties and responsibilities listed above, as well as the abilities to adhere to company policies, exercise sound judgment, effectively manage stress and work safely and respectfully with others, exhibit trustworthiness and professionalism, and safeguard business operations and the Company’s reputation. Pursuant to the Los Angeles County Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.  

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\-we\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.  

The base salary range for this position is listed below. Your Amazon package will include sign\-on payments and restricted stock units (RSUs). Final compensation will be determined based on factors including experience, qualifications, and location. Amazon also offers comprehensive benefits including health insurance (medical, dental, vision, prescription, Basic Life \& AD\&D insurance and option for Supplemental life plans, EAP, Mental Health Support, Medical Advice Line, Flexible Spending Accounts, Adoption and Surrogacy Reimbursement coverage), 401(k) matching, paid time off, and parental leave. Learn more about our benefits at https://amazon.jobs/en/benefits.

  

USA, CA, Sunnyvale \- 297,500\.00 \- 350,000\.00 USD annually  

USA, WA, Seattle \- 264,100\.00 \- 350,000\.00 USD annually",2026-02-13,fulltime,False,264100.0,350000.0,yearly
"Director, Software Development, Alexa Connections",Amazon.com,"Seattle, WA, US",https://www.indeed.com/viewjob?jk=e4d5f862844955ce,"**DESCRIPTION**
---------------


Come help us build the worlds most personal and proactive AI assistant with Alexa\+. With over 600 million Alexa devices now out in the world, the latest advancements in generative AI have unlocked new possibilities—enabling us to reimagine the personal communication experience in our pursuit of making customers' lives better and easier every day.  

  

Our vision at Alexa Connections is to build the most trusted AI assistant that helps our customers gets things done and creates moments of joy. We build delightful Communication Experiences for connecting within customers household (Announcements, Drop\-In's), with their community (Video Calling, Phone Number calling, Emailing, Texting, Sharing) and with AI for improved productivity (Calendar/Task extraction). We also build real time multi\-modal AI primitives that help serve customers across Amazon portfolio of devices that include Alexa, FireTV, Ring etc. Generative AI is deeply embedded in our product development life cycle across all our experiences and primitives.
  

  

If you’re passionate about building magical experiences for customers, while solving complex technical problems, then this role is for you. You will operate at the intersection of large language models, real time communications, voice and graphical user interfaces, and mixed reality to deliver delightful experiences for end customers.  

  

Come join us to invent the future of how billion's of customers will connect with and through their virtual AI assistants.  

  

Key job responsibilities  

As the Director of Software Development, you will be responsible for leading a large yet scrappy team that invents and simplifies daily. Your team will build the delightful consumer facing UX, Alexa's communication systems, interface with third party telecom infra and optimize Alexa's LLM architecture to help Connections achieve its vision. You will coordinate the implementation efforts between internal and external partners. You will make appropriate trade offs to optimize time\-to\-market with long term tech evolution. You will optimize your organization to maximize the value for our customers. You will clearly communicate strategy, optimize roles \& responsibilities, and achieve desired outcomes. You will influence the forward looking strategy for Alexa\+, our portfolio of devices and services. You will be an integral part of Alexa's Executive team.
  

  

About the team  

Alexa Connections is a highly distributed team across six Amazon approved sites. We have industry experts in real time communications, computer vision, media processing, consumer facing UX. We imbibe Amazon's Leadership Principles, hold each other accountable and have lots of fun while building a product billions of our users love. You will constantly help us foster a culture where everyone can do their best work.


**BASIC QUALIFICATIONS**
------------------------

* 10\+ years of software development leadership experience scaling large engineering and/or science organizations to deliver ambitious business goals
* Track record of leveraging data to build cloud and/or edge based AI models, prompt engineering and tuning GenAI LLMs
* Experience communicating with senior business, product, design and engineering executives; inspiring teams on a delightful technical strategy
* Strong people development track record managing teams of Software Development Managers and Principal Engineers
* Experience in building delightful UX experiences, cloud services, SDKs and Agentic AI workflows.
* Master's in Computer Science or related field

**PREFERRED QUALIFICATIONS**
----------------------------

* Deep knowledge of real time communications and collaboration, networking, computer vision, multi\-modal AI technologies
* Experience with global telecommunications infrastructure and carrier relationships
* Understanding of global data and telecom regulations and compliance
* PhD in Computer Science or related field

  

Amazon is an equal opportunity employer and does not discriminate on the basis of protected veteran status, disability, or other legally protected status.  

  

Los Angeles County applicants: Job duties for this position include: work safely and cooperatively with other employees, supervisors, and staff; adhere to standards of excellence despite stressful conditions; communicate effectively and respectfully with employees, supervisors, and staff to ensure exceptional customer service; and follow all federal, state, and local laws and Company policies. Criminal history may have a direct, adverse, and negative relationship with some of the material job duties of this position. These include the duties and responsibilities listed above, as well as the abilities to adhere to company policies, exercise sound judgment, effectively manage stress and work safely and respectfully with others, exhibit trustworthiness and professionalism, and safeguard business operations and the Company’s reputation. Pursuant to the Los Angeles County Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.  

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\-we\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.  

The base salary range for this position is listed below. Your Amazon package will include sign\-on payments and restricted stock units (RSUs). Final compensation will be determined based on factors including experience, qualifications, and location. Amazon also offers comprehensive benefits including health insurance (medical, dental, vision, prescription, Basic Life \& AD\&D insurance and option for Supplemental life plans, EAP, Mental Health Support, Medical Advice Line, Flexible Spending Accounts, Adoption and Surrogacy Reimbursement coverage), 401(k) matching, paid time off, and parental leave. Learn more about our benefits at https://amazon.jobs/en/benefits.

  

USA, CA, Sunnyvale \- 297,500\.00 \- 350,000\.00 USD annually  

USA, WA, Seattle \- 264,100\.00 \- 350,000\.00 USD annually",2026-02-13,fulltime,False,264100.0,350000.0,yearly
"Sr Incident Response Engineer, Amazon Leo",Amazon.com,"Arlington, VA, US",https://www.indeed.com/viewjob?jk=9e75e34887350f2f,"**DESCRIPTION**
---------------


We are open to hiring candidates to work out of one of the following locations:  

  

Arlington, VA, USA \| Redmond, WA, USA
  

  

Amazon Leo is Amazon’s low Earth orbit satellite network. Our mission is to deliver fast, reliable internet connectivity to customers beyond the reach of existing networks. From individual households to schools, hospitals, businesses, and government agencies, Amazon Leo will serve people and organizations operating in locations without reliable connectivity.  

  

Have you wanted an opportunity to secure an advanced satellite broadband telecom service? The Amazon Leo team owns the security of product and operations of Amazon Leo end\-to\-end. We provide the necessary infrastructure and mechanisms to ensure the security of our satellite constellation and to protect the integrity and confidentiality of our customer data. Our team drives the research \& development, deployment and operation of several mission\-critical security systems and mechanisms. As a Senior Security Engineer on the Amazon Leo Incident Response team, you work tactically with both internal and external stakeholders to respond to and root cause security issues and solve them at massive scale. The role requires you to think strategically to develop and implement changes to drive automation, scalability and continuous progress for the organization.
  

  

Security Engineers in this role will be founding members of the Leo Incident Response Operations (LIRO) team, a new group which drives emergent security issues across Leo environments to closure. LIRO works in close partnership with other AmSec security teams to contain, eradicate and recover from threats to Leo's highly differentiated environments.
  

  

Export Control Requirement  

Due to applicable export control laws and regulations, candidates must be a U.S. citizen.
  

  

Key job responsibilities  

* Supply oversight of in\-flight security issues.
* Triage new incoming issues to determine the level of risk they present to Amazon Leo, and then accordingly prioritize its remediation in conjunction with the impacted builder teams.
* Communicate the state of these issues to various audiences, both technical and non\-technical, at various levels of seniority (up to and including Chief Information Security Officer).
* Escalate issues to senior Amazon Leo leadership if you feel your issues are not being treated at the correct pace due to their impact to ensure that we are putting customers first.
* Explore building and improving our tooling to make your own life easier, and at the same time, sharing that benefit with all our engineers globally.

  

An ideal candidate should be able to conduct most of the following:  

  

* Participate in efforts to promote security throughout the Company and build good working relationships within the team and with others across Amazon.
* Demonstrate high ability and tolerance for context switching and interruptions while staying productive and effective.
* Develop pragmatic solutions that achieve business requirements while keeping an acceptable level of risk.
* Help with recruiting activities and administrative work.
* Mentoring of junior staff and proactive knowledge sharing within the team and across the company.
* Fulfill regular on\-call responsibilities.

  

A day in the life  

In the morning you will take handover from the previous shift and be delegated ownership of various security issues presently in\-flight. The issues could relate to any of our Amazon Leo products, so you will often need to learn on the go.  

You will engage various stakeholders, such as the internal builder teams who actually needs to fix the issue, along with Amazon Leo Leadership, Legal, and the leadership from the impacted team.  

As the day progresses, new issues will be automatically assigned to you based on your workload and you will be responsible for triaging them, determining their level of impact, and work towards resolving them at the appropriate pace.
  

At the end of the shift, you will document all the issues you are tracking so they can be taken over by the site relieving you.  

You will have down time and space to work on strategic projects to improve the quality and/or speed of your team’s deliveries, or to raise the security bar across Amazon Leo at scale.  

  

About the team  

Diverse Experiences  

Amazon Security values diverse experiences. Even if you do not meet all of the qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying.  

  

Why Amazon Security?  

At Amazon, security is central to maintaining customer trust and delivering delightful customer experiences. Our organization is responsible for creating and maintaining a high bar for security across all of Amazon’s products and services. We offer talented security professionals the chance to accelerate their careers with opportunities to build  

experience in a wide variety of areas including cloud, devices, retail, entertainment, healthcare, operations, and physical stores.  

  

Inclusive Team Culture  

In Amazon Security, it’s in our nature to learn and be curious. Ongoing DEI events and learning experiences inspire us to continue learning and to embrace our uniqueness. Addressing the toughest security challenges requires that we seek out and celebrate a diversity of ideas, perspectives, and voices.  

  

Training \& Career Growth  

We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge\-sharing, training, and other career\-advancing resources here to help you develop into a better\-rounded professional.  

  

Work/Life Balance  

We value work\-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why flexible work hours and arrangements are part of our culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve.**BASIC QUALIFICATIONS**
------------------------

* 4\+ years of non\-internship background in troubleshooting systems issues, analyzing logs, or automating complex tasks using command line tools experience
* 5\+ years of work in identifying security issues and risks, and developing mitigation plans experience
* 4\+ years of (non\-internship) scripting, programming, and security code review in common programming languages experience
* Experience as a mentor, tech lead or leading an engineering team

**PREFERRED QUALIFICATIONS**
----------------------------

* Experience applying threat modeling or other risk identification techniques or equivalent
* Experience with security in service\-oriented architectures/microservices and web services

  

Amazon is an equal opportunity employer and does not discriminate on the basis of protected veteran status, disability, or other legally protected status.  

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\-we\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.  

The base salary range for this position is listed below. Your Amazon package will include sign\-on payments and restricted stock units (RSUs). Final compensation will be determined based on factors including experience, qualifications, and location. Amazon also offers comprehensive benefits including health insurance (medical, dental, vision, prescription, Basic Life \& AD\&D insurance and option for Supplemental life plans, EAP, Mental Health Support, Medical Advice Line, Flexible Spending Accounts, Adoption and Surrogacy Reimbursement coverage), 401(k) matching, paid time off, and parental leave. Learn more about our benefits at https://amazon.jobs/en/benefits.

  

USA, VA, Arlington \- 178,400\.00 \- 226,700\.00 USD annually  

USA, WA, Redmond \- 178,400\.00 \- 226,700\.00 USD annually",2026-02-10,fulltime,False,178400.0,226700.0,yearly
"Sr Incident Response Engineer, Amazon Leo",Amazon.com,"Redmond, WA, US",https://www.indeed.com/viewjob?jk=32cb7bda6f36fefd,"**DESCRIPTION**
---------------


We are open to hiring candidates to work out of one of the following locations:  

  

Arlington, VA, USA \| Redmond, WA, USA
  

  

Amazon Leo is Amazon’s low Earth orbit satellite network. Our mission is to deliver fast, reliable internet connectivity to customers beyond the reach of existing networks. From individual households to schools, hospitals, businesses, and government agencies, Amazon Leo will serve people and organizations operating in locations without reliable connectivity.  

  

Have you wanted an opportunity to secure an advanced satellite broadband telecom service? The Amazon Leo team owns the security of product and operations of Amazon Leo end\-to\-end. We provide the necessary infrastructure and mechanisms to ensure the security of our satellite constellation and to protect the integrity and confidentiality of our customer data. Our team drives the research \& development, deployment and operation of several mission\-critical security systems and mechanisms. As a Senior Security Engineer on the Amazon Leo Incident Response team, you work tactically with both internal and external stakeholders to respond to and root cause security issues and solve them at massive scale. The role requires you to think strategically to develop and implement changes to drive automation, scalability and continuous progress for the organization.
  

  

Security Engineers in this role will be founding members of the Leo Incident Response Operations (LIRO) team, a new group which drives emergent security issues across Leo environments to closure. LIRO works in close partnership with other AmSec security teams to contain, eradicate and recover from threats to Leo's highly differentiated environments.
  

  

Export Control Requirement  

Due to applicable export control laws and regulations, candidates must be a U.S. citizen.
  

  

Key job responsibilities  

* Supply oversight of in\-flight security issues.
* Triage new incoming issues to determine the level of risk they present to Amazon Leo, and then accordingly prioritize its remediation in conjunction with the impacted builder teams.
* Communicate the state of these issues to various audiences, both technical and non\-technical, at various levels of seniority (up to and including Chief Information Security Officer).
* Escalate issues to senior Amazon Leo leadership if you feel your issues are not being treated at the correct pace due to their impact to ensure that we are putting customers first.
* Explore building and improving our tooling to make your own life easier, and at the same time, sharing that benefit with all our engineers globally.

  

An ideal candidate should be able to conduct most of the following:  

  

* Participate in efforts to promote security throughout the Company and build good working relationships within the team and with others across Amazon.
* Demonstrate high ability and tolerance for context switching and interruptions while staying productive and effective.
* Develop pragmatic solutions that achieve business requirements while keeping an acceptable level of risk.
* Help with recruiting activities and administrative work.
* Mentoring of junior staff and proactive knowledge sharing within the team and across the company.
* Fulfill regular on\-call responsibilities.

  

A day in the life  

In the morning you will take handover from the previous shift and be delegated ownership of various security issues presently in\-flight. The issues could relate to any of our Amazon Leo products, so you will often need to learn on the go.  

You will engage various stakeholders, such as the internal builder teams who actually needs to fix the issue, along with Amazon Leo Leadership, Legal, and the leadership from the impacted team.  

As the day progresses, new issues will be automatically assigned to you based on your workload and you will be responsible for triaging them, determining their level of impact, and work towards resolving them at the appropriate pace.
  

At the end of the shift, you will document all the issues you are tracking so they can be taken over by the site relieving you.  

You will have down time and space to work on strategic projects to improve the quality and/or speed of your team’s deliveries, or to raise the security bar across Amazon Leo at scale.  

  

About the team  

Diverse Experiences  

Amazon Security values diverse experiences. Even if you do not meet all of the qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying.  

  

Why Amazon Security?  

At Amazon, security is central to maintaining customer trust and delivering delightful customer experiences. Our organization is responsible for creating and maintaining a high bar for security across all of Amazon’s products and services. We offer talented security professionals the chance to accelerate their careers with opportunities to build  

experience in a wide variety of areas including cloud, devices, retail, entertainment, healthcare, operations, and physical stores.  

  

Inclusive Team Culture  

In Amazon Security, it’s in our nature to learn and be curious. Ongoing DEI events and learning experiences inspire us to continue learning and to embrace our uniqueness. Addressing the toughest security challenges requires that we seek out and celebrate a diversity of ideas, perspectives, and voices.  

  

Training \& Career Growth  

We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge\-sharing, training, and other career\-advancing resources here to help you develop into a better\-rounded professional.  

  

Work/Life Balance  

We value work\-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why flexible work hours and arrangements are part of our culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve.**BASIC QUALIFICATIONS**
------------------------

* 4\+ years of non\-internship background in troubleshooting systems issues, analyzing logs, or automating complex tasks using command line tools experience
* 5\+ years of work in identifying security issues and risks, and developing mitigation plans experience
* 4\+ years of (non\-internship) scripting, programming, and security code review in common programming languages experience
* Experience as a mentor, tech lead or leading an engineering team

**PREFERRED QUALIFICATIONS**
----------------------------

* Experience applying threat modeling or other risk identification techniques or equivalent
* Experience with security in service\-oriented architectures/microservices and web services

  

Amazon is an equal opportunity employer and does not discriminate on the basis of protected veteran status, disability, or other legally protected status.  

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\-we\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.  

The base salary range for this position is listed below. Your Amazon package will include sign\-on payments and restricted stock units (RSUs). Final compensation will be determined based on factors including experience, qualifications, and location. Amazon also offers comprehensive benefits including health insurance (medical, dental, vision, prescription, Basic Life \& AD\&D insurance and option for Supplemental life plans, EAP, Mental Health Support, Medical Advice Line, Flexible Spending Accounts, Adoption and Surrogacy Reimbursement coverage), 401(k) matching, paid time off, and parental leave. Learn more about our benefits at https://amazon.jobs/en/benefits.

  

USA, VA, Arlington \- 178,400\.00 \- 226,700\.00 USD annually  

USA, WA, Redmond \- 178,400\.00 \- 226,700\.00 USD annually",2026-02-10,fulltime,False,178400.0,226700.0,yearly
"Forward Deployed Engineer, VoIP",Parloa,,https://www.linkedin.com/jobs/view/4382135841,,2026-05-09,,False,,,
Mechanical Engineer - AI Systems,Mercor,"New York, NY",https://www.linkedin.com/jobs/view/4412423486,,2026-05-09,,False,,,
"Privileged Access Management Engineer, BeyondTrust",VF Corporation,"Raleigh, NC",https://www.linkedin.com/jobs/view/4402753779,,2026-05-09,,False,,,
Transmission Planning - Systems Studies Engineer,"Mitsubishi Electric Power Products, Inc.",,https://www.linkedin.com/jobs/view/4332770896,,2026-05-09,,False,,,
Senior Deployment Solutions Engineer (Telecom) - remote,Jobs via Dice,,https://www.linkedin.com/jobs/view/4410419385,,2026-05-09,,True,,,
Fluid Systems Engineer,Averro,,https://www.linkedin.com/jobs/view/4411701000,,2026-05-08,,False,,,
Mechanical Engineer - AI Systems,Mercor,,https://www.linkedin.com/jobs/view/4411318804,,2026-05-08,,False,,,
Cardiac Rhythm Management Associate Clinical Specialist,Medtronic,"St. Louis, MO, US",https://www.indeed.com/viewjob?jk=2f1e78a868de60aa,"We anticipate the application window for this opening will close on \- 12 May 2026  

  

At Medtronic you can begin a life\-long career of exploration and innovation, while helping champion healthcare access and equity for all. You’ll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world.


**A Day in the Life**
=====================

We are seeking a committed professional to join our team. While this is a remote position not located at a physical Medtronic site, the candidate hired will be required to reside within the territory and drive to multiple accounts throughout the region. A valid driver's license is essential for this role.  

Provides sales field support to customers. Conducts on\-site education and consulting, and supports establishment and maintenance of customer relations with healthcare professionals and patients


**MAIN JOB DUTIES/RESPONSIBILITIES**

* Support sales team with the implementation of clinical trials, research and data collection activities,
* In conjunction with field sales and corporate teams, will identify, create, prioritize, and pursue opportunities and patient awareness campaigns across the region.
* Provide technical, educational, operational and sales support to assist the district in meeting sales and customer service objectives
* Provides on\-call support and troubleshooting support as needed
* Assures completion of patient registration and any other required hospital documentation
* Helps manage consignment inventory and trunk inventory once obtained
* Helps manage inventory support to meet customer needs
* Assists with managing daily coverage logistics as needed
* Educates and trains physicians, hospital personnel and office staff on products or solutions for which training has been completed
* Partners with DSM, Sales Reps and DM to learn market dynamics and local customer motivations and needs; has a basic understanding of how Medtronic CRHF products and solutions offer value to the customer
* Assists with obtaining customer POs throughout the quarter
* Independently identifies customer needs and opportunities and provides feedback to Sales Rep(s) to support sales objectives

**SUMMARY OF REQUIREMENTS**

**Minimum Requirements:**

* High School Diploma and a minimum 4 years of work experience in healthcare, field sales or work experience utilizing complex mathematics, mechanical concepts, science or computing \- OR\-
* Associate degree and a minimum 2 years of work experience in the healthcare, field sales or work experience utilizing complex mathematics, mechanical concepts, science or computing \- OR\-
* Bachelor’s Degree

**Preferred Qualifications:**

Relevant industry, healthcare, industry, marketing, or medical education experience considered where there is specific focus on awareness and education or medical project management.


Demonstrated success in previous sales roles; indicating a high level of sales performance and/or successfully executed awareness and education programs.


Expertise with Microsoft Outlook, Excel, Word and PowerPoint and system tracking.


Strong project management skills and experience coordinating and executing marketing programs.


Excellent interpersonal, written and verbal communication skills.


Strong work ethic


Thorough working knowledge of medical terminology, medical procedures and the medical device industry.


Excellent customer service skills and problem resolution skills.


Ability to effectively build and maintain positive relationships with peers and colleagues across organizational levels.


MS Office; Word, Excel, Outlook


Ability to travel 70% of the time. This position is field\-based and regional.


For Baccalaureate degrees earned outside of the United States, a degree that satisfies the requirements of 8 C.F.R. § 214\.2(h)(4\)(iii)(A) is required.


**Physical Job Requirements**

The above statements are intended to describe the general nature and level of work being performed by employees assigned to this position, but they are not an exhaustive list of all the required responsibilities and skills of this position.


The physical demands described within the Responsibilities section of this job description are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. For Office Roles: While performing the duties of this job, the employee is regularly required to be independently mobile. The employee is also required to interact with a computer, and communicate with peers and co\-workers. Contact your manager or local HR to understand the Work Conditions and Physical requirements that may be specific to each role.


**U.S. Work Authorization \& Sponsorship**

At Medtronic, we are committed to fostering an environment where employees can thrive and make a meaningful impact. In alignment with our enterprise\-wide workforce planning approach, U.S. work authorization sponsorship (H\-1B, TN, J, etc.) is offered exclusively for Principal\-level roles and above, where specialized expertise aligns with long\-term business needs. Roles below the Principal level require candidates to possess unrestricted U.S. work authorization at the time of hire and for the duration of employment.


Join us in our mission to alleviate pain, restore health, and extend life—where your unique background and perspective are valued.


**Benefits \& Compensation**
============================

**Medtronic offers a competitive Salary and flexible Benefits Package**  

A commitment to our employees lives at the core of our values. We recognize their contributions. They share in the success they help to create. We offer a wide range of benefits, resources, and competitive compensation plans designed to support you at every career and life stage.  

  



Salary ranges for U.S (excl. PR) locations (USD):$63000 \- $79000  

In addition to Base Salary, this position is eligible for a Sales Incentive Plan (SIP), which provides the opportunity to earn significant incentive compensation for achieving or exceeding your goals.
The following benefits and additional compensation are available to those regular employees who work 20\+ hours per week: Health, Dental and vision insurance , Health Savings Account , Healthcare Flexible Spending Account , Life insurance, Long\-term disability leave , Dependent daycare spending account , Tuition assistance/reimbursement , and Simple Steps (global well\-being program).  



The following benefits and additional compensation are available to all regular employees: Incentive plans, 401(k) plan plus employer contribution and match , Short\-term disability , Paid time off , Paid holidays , Employee Stock Purchase Plan , Employee Assistance Program , Non\-qualified Retirement Plan Supplement (subject to IRS earning minimums) , and Capital Accumulation Plan (available to Vice Presidents and above, or subject to IRS earning minimums).  



Regular employees are those who are not temporary, such as interns. Temporary employees are eligible for paid sick time, as required under applicable state law, and the Employee Stock Purchase Plan. Please note some of the above benefits may not apply to workers in Puerto Rico.  



Further details are available at the link below:


Medtronic benefits and compensation plans


**About Medtronic**
===================

We lead global healthcare technology and boldly attack the most challenging health problems facing humanity by searching out and finding solutions.
  

Our Mission — to alleviate pain, restore health, and extend life — unites a global team of 95,000\+ passionate people.
  

We are engineers at heart— putting ambitious ideas to work to generate real solutions for real people. From the R\&D lab, to the factory floor, to the conference room, every one of us experiments, creates, builds, improves and solves. We have the talent, diverse perspectives, and guts to engineer the extraordinary.


Learn more about our business, mission, and our commitment to diversity here .


It is the policy of Medtronic to provide equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, Medtronic will provide reasonable accommodations for qualified individuals with disabilities.


If you are applying to perform work for Medtronic, Inc. (“Medtronic”) in any position which will involve performing at least two (2\) hours of work on average each week within the unincorporated areas of Los Angeles County, you can find here a list of all material job duties of the specific job position which Medtronic reasonably believes that criminal history may have a direct, adverse and negative relationship potentially resulting in the withdrawal of a conditional offer of employment. Medtronic will consider for employment qualified job applicants with arrest or conviction records in accordance with the Los Angeles County Fair Chance Ordinance for Employers and the California Fair Chance Act.",2026-05-08,fulltime,True,63000.0,79000.0,yearly
Technical Solutions Engineer,Epic,"St Louis, MO",https://www.linkedin.com/jobs/view/3864450617,,2026-05-09,,False,,,
Multi-Discipline Engineer,"Abile Group, LLC","Arnold, MO",https://www.linkedin.com/jobs/view/4412428872,,2026-05-09,,False,,,
Software Installation Engineer,Siemens Healthineers,"St Louis, MO",https://www.linkedin.com/jobs/view/4398438622,,2026-05-09,,False,,,
Software Development Engineer I,Esri,"St Louis, MO",https://www.linkedin.com/jobs/view/4363921544,,2026-05-09,,False,,,
F-15 Domestic Project Engineer,Boeing,"Berkeley, MO",https://www.linkedin.com/jobs/view/4399952757,,2026-05-08,,False,,,
Creative Technologist,World Wide Technology,"Maryland Heights, MO",https://www.linkedin.com/jobs/view/4371326341,,2026-05-08,,False,,,
Senior Software Certification Engineer,Boeing,"Berkeley, MO",https://www.linkedin.com/jobs/view/4374889813,,2026-05-08,,False,,,
Software Developer,Kforce Inc,"Maryland Heights, MO",https://www.linkedin.com/jobs/view/4411785338,,2026-05-08,,False,,,
Sr. Creative Technologist,World Wide Technology,"Maryland Heights, MO",https://www.linkedin.com/jobs/view/4371355727,,2026-05-08,,False,,,
Forward Deployed Engineer (AI/Agentic Engineer),Deloitte,"St Louis, MO",https://www.linkedin.com/jobs/view/4380911026,,2026-05-08,,False,,,
Software Engineer,Epic,"St Louis, MO",https://www.linkedin.com/jobs/view/3986113580,,2026-05-08,,False,,,
Software Developer (Entry Level),Epic,"St Louis, MO",https://www.linkedin.com/jobs/view/4363447648,,,,False,,,
Software Engineer,Haystack,,https://www.linkedin.com/jobs/view/4412378317,,,,False,,,
